sentence_id,sentence,code_switch,aspect,opinion,valence,arousal
221,who has seen god food parmatma apne atmaon ko kabhi kasht nahin hone dete jo unki sharan mein hain call braham jo 84 lakh yoni mein dal ke rakhta hai hai vah unhen 84 lakh yoni se nikalne nahin deta purn parmatma unhen apni bhakti dekar nikale jaate hain gyan ganga padhen,who:EN has:EN seen:EN god:EN food:EN parmatma:EN apne:HI atmaon:HI ko:HI kabhi:HI kasht:HI nahin:HI hone:HI dete:HI jo:HI unki:HI sharan:HI mein:HI hain:HI call:EN braham:EN jo:HI 84:EN lakh:HI yoni:HI mein:HI dal:HI ke:HI rakhta:HI hai:HI hai:HI vah:HI unhen:HI 84:EN lakh:HI yoni:HI se:HI nikalne:HI nahin:HI deta:HI purn:HI parmatma:EN unhen:HI apni:HI bhakti:HI dekar:HI nikale:HI jaate:HI hain:HI gyan:HI ganga:HI padhen:HI,purn parmatma,apni bhakti dekar nikale jaate hain,0.9,0.45
91,shameful me jeete aise to 25 off 20 bhi shameful ye shameful hai asif ki mom nhi asif ki aik 40 btayi apne wo nhi dikhta,shameful:EN me:HI jeete:HI aise:HI to:EN 25:EN off:EN 20:EN bhi:HI shameful:EN ye:HI shameful:EN hai:HI asif:HI ki:HI mom:EN nhi:HI asif:HI ki:HI aik:HI 40:EN btayi:HI apne:HI wo:HI nhi:HI dikhta:HI,batting,shameful me jeete aise to 25 off 20 bhi shameful ye shameful hai,0.132,0.679
166,in khiladiyon ne hamen kya diya hai main yah bhi janna chahta hun hamari desh musibat mein the tabiyat khiladi laga apne ghar mein chupchap baithe the ine khiladiyon ke liye ham tali bajate hain lekin khiladiyon ne hamare liye kya rupaye the desh ka ek hero hai sonu bhaiya,in:EN khiladiyon:HI ne:HI hamen:HI kya:HI diya:HI hai:HI main:HI yah:HI bhi:HI janna:HI chahta:HI hun:HI hamari:HI desh:HI musibat:HI mein:HI the:EN tabiyat:HI khiladi:HI laga:HI apne:HI ghar:HI mein:HI chupchap:HI baithe:HI the:HI ine:EN khiladiyon:HI ke:HI liye:HI ham:HI tali:HI bajate:HI hain:HI lekin:HI khiladiyon:HI ne:HI hamare:HI liye:HI kya:HI rupaye:HI the:EN desh:HI ka:HI ek:HI hero:EN hai:HI sonu:HI bhaiya:HI,khiladiyon,apne ghar mein chupchap baithe the,0.12,0.75
453,please ab aajtaksports pr koi or acha chehra laiye bor hogye hain vikrant gupta se bahut bor krta hai ab to indiansports bhi badlega please vikrant gupta ko off camera kr do ye ab faltu bakswas jyada krta hai apne hi kisse sunata rehta aajtak cheers4india olympics,please:EN ab:HI aajtaksports:HI pr:EN koi:HI or:EN acha:HI chehra:HI laiye:HI bor:EN hogye:HI hain:HI vikrant:HI gupta:HI se:HI bahut:HI bor:EN krta:HI hai:HI ab:HI to:HI indiansports:HI bhi:HI badlega:HI please:EN vikrant:HI gupta:HI ko:HI off:EN camera:EN kr:EN do:EN ye:HI ab:HI faltu:HI bakswas:HI jyada:HI krta:HI hai:HI apne:HI hi:HI kisse:HI sunata:HI rehta:HI aajtak:HI cheers4india:HI olympics:EN,chehra,koi or acha chehra laiye bor hogye hain,0.1,0.7
61,mai dholak sir ko mandir chhod aata waha pandit apne trike se baja dete iss dholki wale ko sir waise kanpur mai kya kr rhe ho dholakpur chle jaao chhota bheem intezar kar raha hoga aapka,mai:HI dholak:EN sir:EN ko:HI mandir:HI chhod:HI aata:HI waha:HI pandit:HI apne:HI trike:EN se:HI baja:HI dete:HI iss:HI dholki:EN wale:HI ko:HI sir:EN waise:HI kanpur:HI mai:HI kya:HI kr:EN rhe:HI ho:HI dholakpur:HI chle:HI jaao:HI chhota:HI bheem:HI intezar:HI kar:HI raha:HI hoga:HI aapka:HI,dholak sir,mandir chhod aata waha pandit apne trike se baja dete,0.15,0.7
481,suno madam aapko aitraaz hai agar jai shree ram kehne me toh aap apne muh par taala laga lo par ye tukde tukde gang wala kaam chhod do kyunki 4 din ki chaandni fir andheri raat apni aukat par aaogi vapas tum jnu ki bigdi aulad baaz aa jao,suno:HI madam:EN aapko:HI aitraaz:HI hai:HI agar:HI jai:HI shree:HI ram:EN kehne:HI me:HI toh:HI aap:HI apne:HI muh:HI par:HI taala:HI laga:HI lo:HI par:HI ye:HI tukde:HI tukde:HI gang:EN wala:HI kaam:HI chhod:HI do:HI kyunki:HI 4:EN din:HI ki:HI chaandni:HI fir:HI andheri:HI raat:HI apni:HI aukat:HI par:HI aaogi:HI vapas:HI tum:HI jnu:HI ki:HI bigdi:HI aulad:HI baaz:HI aa:HI jao:HI,kaam,tukde tukde gang wala kaam chhod do,0.247,0.774
139,apne dil ka darwaja ringtone free download,apne:HI dil:HI ka:HI darwaja:HI ringtone:EN free:EN download:EN,ringtone,free download,0.625,0.397
192,apne khobsorat mamu zad bhai zulfiqar abdull shakoor khan or khala zad bhai saqlen mir kesath unke ghar main chand aks,apne:HI khobsorat:HI mamu:HI zad:EN bhai:HI zulfiqar:EN abdull:HI shakoor:EN khan:EN or:EN khala:HI zad:EN bhai:HI saqlen:HI mir:HI kesath:HI unke:HI ghar:HI main:HI chand:HI aks:HI,mamu zad bhai,khobsorat,0.85,0.3
499,a galti karne ke baad har koi aise kehta hain s mein sab jaise nahi hoon samji a hanji fd naa ji na shaurya sabherwal kisi jesa hai na anokhi bhalla ke jesa koi hai bus lage raho apne me duniya se bekhabar shauryaauranokhikikahani fansdemandsaakks2,a:EN galti:HI karne:HI ke:HI baad:HI har:HI koi:HI aise:HI kehta:HI hain:HI s:EN mein:HI sab:HI jaise:HI nahi:HI hoon:HI samji:HI a:EN hanji:HI fd:EN naa:HI ji:HI na:HI shaurya:HI sabherwal:HI kisi:HI jesa:HI hai:HI na:HI anokhi:HI bhalla:HI ke:HI jesa:HI koi:HI hai:HI bus:EN lage:HI raho:HI apne:HI me:HI duniya:HI se:HI bekhabar:HI shauryaauranokhikikahani:HI fansdemandsaakks2:HI,kahaani,shauryaauranokhikikahani,0.5,0.4
319,bhaiya ji app rehne do politics mei apka tab pta chl gya tha jab aaap silent the gov ko question krne k bjaye chaatne ki klla full kri apne i m your viewer i usually don t care about ur political view but u r one sided,bhaiya:HI ji:HI app:EN rehne:HI do:HI politics:EN mei:HI apka:HI tab:HI pta:HI chl:HI gya:HI tha:HI jab:HI aaap:HI silent:EN the:EN gov:EN ko:HI question:EN krne:HI k:HI bjaye:HI chaatne:HI ki:HI klla:HI full:EN kri:EN apne:HI i:EN m:EN your:EN viewer:EN i:EN usually:EN don:EN t:EN care:EN about:EN ur:EN political:EN view:EN but:EN u:EN r:EN one:EN sided:EN,political view,one sided,0.31,0.548
216,pehli baar 10 min dekha bbott aur apne pe gussa aa rha kyu dekha sab ke sab drama kar rhe h abhi tak kuch buht shareef ban rhe h aur kuch chilla rhe h after 2 week in rkv style shuru ke hafte the na bhai sab sharafat se aa rhe the ab sab ki sharafat bahr aa rahi hain,pehli:HI baar:HI 10:EN min:EN dekha:HI bbott:HI aur:HI apne:HI pe:HI gussa:HI aa:HI rha:HI kyu:HI dekha:HI sab:HI ke:HI sab:HI drama:EN kar:HI rhe:HI h:EN abhi:HI tak:HI kuch:HI buht:HI shareef:HI ban:HI rhe:HI h:EN aur:HI kuch:HI chilla:HI rhe:HI h:EN after:EN 2:EN week:EN in:EN rkv:HI style:EN shuru:HI ke:HI hafte:HI the:EN na:HI bhai:HI sab:HI sharafat:HI se:HI aa:HI rhe:HI the:HI ab:HI sab:HI ki:HI sharafat:HI bahr:HI aa:HI rahi:HI hain:HI,drama,sab ke sab drama kar rhe h,0.315,0.703
246,hn hum tum home pyari bhen saneha softheart ap space bnate hi rozzzz iti late ho tb tk me so gai hoti hn sobha jldi othna hota he is liye ap plz apne bache jldi solaa lia kre na kr jldi bna lia kre space fir ao gi me,hn:HI hum:HI tum:HI home:EN pyari:HI bhen:HI saneha:HI softheart:HI ap:HI space:EN bnate:HI hi:HI rozzzz:HI iti:HI late:EN ho:HI tb:EN tk:HI me:HI so:EN gai:HI hoti:HI hn:HI sobha:HI jldi:HI othna:HI hota:HI he:HI is:EN liye:HI ap:HI plz:EN apne:HI bache:HI jldi:HI solaa:HI lia:HI kre:HI na:HI kr:EN jldi:HI bna:HI lia:HI kre:HI space:EN fir:HI ao:HI gi:HI me:HI,bache,jldi solaa lia kre,0.5,0.4
190,aman history ki kise padi h inhone apne fayde ke hisaab se pic share krdi sir ji buzurg h pension ka sahara b to chahiye islye lge rehte h dalali krne kya pta koi pad mil jaye,aman:HI history:EN ki:HI kise:HI padi:HI h:EN inhone:HI apne:HI fayde:HI ke:HI hisaab:HI se:HI pic:EN share:EN krdi:HI sir:HI ji:HI buzurg:HI h:EN pension:EN ka:HI sahara:EN b:EN to:EN chahiye:HI islye:HI lge:HI rehte:HI h:EN dalali:HI krne:HI kya:HI pta:HI koi:HI pad:HI mil:HI jaye:HI,pad,kya pta koi mil jaye,0.2,0.65
385,abe apne age k saare lrke juniors ko date krege tw hmlg single hi rhege na,abe:HI apne:HI age:EN k:HI saare:HI lrke:HI juniors:EN ko:HI date:EN krege:HI tw:HI hmlg:HI single:EN hi:HI rhege:HI na:HI,hmlg,single hi rhege,0.406,0.537
497,ye sb log apne ghr pr ye kaam krte h,ye:HI sb:EN log:HI apne:HI ghr:HI pr:EN ye:HI kaam:HI krte:HI h:EN,ye sb log,apne ghr pr ye kaam krte h,0.5,0.4
534,dhuup nikalti hain apne saath subah mein roshnii laati hui haryali phuul pattiyaan khilte hain phuulon pe birds butterflies baithti hain rang birangi titiliyaan fly karti rehti hain uparwale ne dharti kitni pyaari banayi hain dekhiye nature ne phuulon ko kitna pyaara,dhuup:HI nikalti:HI hain:HI apne:HI saath:HI subah:HI mein:HI roshnii:HI laati:HI hui:HI haryali:EN phuul:HI pattiyaan:HI khilte:EN hain:HI phuulon:HI pe:HI birds:EN butterflies:EN baithti:HI hain:HI rang:EN birangi:EN titiliyaan:HI fly:EN karti:HI rehti:HI hain:HI uparwale:HI ne:HI dharti:HI kitni:HI pyaari:HI banayi:HI hain:HI dekhiye:HI nature:EN ne:HI phuulon:HI ko:HI kitna:HI pyaara:HI,nature,phuulon ko kitna pyaara,0.92,0.55
52,y congres hindu berodhi h yse hi thodehi kharab pati ban gaye antonio mayno nakli gandhi parewar y kabhi apne abba jaan ke abba phiroz khan ki mazar pr gaye h nahi,y:EN congres:EN hindu:EN berodhi:HI h:EN yse:HI hi:HI thodehi:HI kharab:HI pati:HI ban:HI gaye:HI antonio:EN mayno:HI nakli:HI gandhi:HI parewar:HI y:EN kabhi:HI apne:HI abba:HI jaan:HI ke:HI abba:HI phiroz:HI khan:EN ki:HI mazar:EN pr:EN gaye:HI h:EN nahi:HI,nakli gandhi parewar,kabhi apne abba jaan ke abba phiroz khan ki mazar pr gaye h nahi,0.34,0.621
426,good evening friends mubark ho aap sab ko aap logo ki mehnat rang lai hai big boss song pe 10 m done sabse bada thanks unko jo apne aapko asim ka sabse bada fan batate hai yaha ke 5 6 log to bilkul bhi nhi aaye song pe rahul maaz ronak or me khud asimriaz asimsquad,good:EN evening:EN friends:EN mubark:HI ho:HI aap:HI sab:HI ko:HI aap:HI logo:EN ki:HI mehnat:HI rang:EN lai:HI hai:HI big:EN boss:EN song:EN pe:HI 10:EN m:EN done:EN sabse:HI bada:HI thanks:EN unko:HI jo:HI apne:HI aapko:HI asim:HI ka:HI sabse:HI bada:HI fan:EN batate:HI hai:HI yaha:HI ke:HI 5:EN 6:EN log:HI to:HI bilkul:HI bhi:HI nhi:HI aaye:HI song:EN pe:HI rahul:HI maaz:EN ronak:HI or:EN me:HI khud:HI asimriaz:HI asimsquad:HI,mehnat,rang lai hai,0.728,0.742
336,rkv things slays same even i had good vibes from eijaz but baadme chicha irritate karne lage aur apne champ ne jo dhamaka kia sab dekhte reh gaye,rkv:EN things:EN slays:HI same:EN even:EN i:EN had:EN good:EN vibes:EN from:EN eijaz:EN but:EN baadme:HI chicha:EN irritate:EN karne:HI lage:HI aur:HI apne:HI champ:EN ne:HI jo:HI dhamaka:HI kia:HI sab:HI dekhte:HI reh:HI gaye:HI,champ,jo dhamaka kia sab dekhte reh gaye,0.9,0.8
383,please ek camera laga do apne rooms mein humein rubinav wali live feed dekhni h,please:EN ek:HI camera:EN laga:HI do:EN apne:HI rooms:EN mein:HI humein:HI rubinav:HI wali:HI live:EN feed:EN dekhni:HI h:EN,camera,laga do apne rooms mein,0.583,0.405
585,aap apni nazron ki fikr karo uss k parday ki fikr uss pe chorro sb apne apne amaal k zimedar hain hisaab kitab allah ka kaam hai aap ka ya mera nahi aur dilon ka haal b sirf allah janta hai apko munkir nakeer kisi ne nahi rakha hua k dusron ka swab o jaza ginte raho beth k,aap:HI apni:HI nazron:HI ki:HI fikr:HI karo:HI uss:HI k:HI parday:HI ki:HI fikr:HI uss:HI pe:HI chorro:HI sb:EN apne:HI apne:HI amaal:HI k:HI zimedar:HI hain:HI hisaab:HI kitab:HI allah:HI ka:HI kaam:HI hai:HI aap:HI ka:HI ya:HI mera:HI nahi:HI aur:HI dilon:HI ka:HI haal:HI b:EN sirf:HI allah:HI janta:HI hai:HI apko:HI munkir:HI nakeer:HI kisi:HI ne:HI nahi:HI rakha:HI hua:HI k:HI dusron:HI ka:HI swab:EN o:EN jaza:HI ginte:HI raho:HI beth:HI k:HI,swab o jaza,dusron ka swab o jaza ginte raho,0.2,0.75
67,let s do this also thode boht apne tweets bhi daal dete dishulwithresponsivefloors,let:EN s:EN do:EN this:EN also:EN thode:HI boht:HI apne:HI tweets:EN bhi:HI daal:HI dete:HI dishulwithresponsivefloors:HI,tweets,thode boht apne ... bhi daal dete,0.55,0.45
43,ye hai bihar ke gaya me gaya bodhgaya rod pr ishthit pantnagar ke mansarovar colny ka pani se badh ka isthiti ho gaya h log apne gharo me kaid ho chuke hai bahar niklne ka koi jariya nahi or sarkar moun hai koi intjam nhi ghor laprvahi dist,ye:HI hai:HI bihar:HI ke:HI gaya:HI me:HI gaya:HI bodhgaya:HI rod:EN pr:EN ishthit:HI pantnagar:HI ke:HI mansarovar:HI colny:EN ka:HI pani:HI se:HI badh:HI ka:HI isthiti:HI ho:HI gaya:HI h:EN log:HI apne:HI gharo:HI me:HI kaid:HI ho:HI chuke:HI hai:HI bahar:HI niklne:HI ka:HI koi:HI jariya:HI nahi:HI or:EN sarkar:HI moun:HI hai:HI koi:HI intjam:HI nhi:HI ghor:HI laprvahi:HI dist:EN,sarkar,moun hai,0.2,0.65
232,bhai apne mu ka gutter band kr or jaha pe kaam ho na vahi pe hi bol,bhai:HI apne:HI mu:HI ka:HI gutter:EN band:HI kr:EN or:EN jaha:HI pe:HI kaam:HI ho:HI na:HI vahi:HI pe:HI hi:HI bol:HI,mu,gutter band kr,0.304,0.628
508,monica so kholo sab log apne kaan aur suno saara gyan wo bhi monica ki zubaan qnki confidence ho gaya sunsaan dekhke aasman bharlo udaan ab jyada ho raha,monica:EN so:EN kholo:HI sab:HI log:HI apne:HI kaan:HI aur:HI suno:HI saara:HI gyan:HI wo:HI bhi:HI monica:EN ki:HI zubaan:HI qnki:HI confidence:EN ho:HI gaya:HI sunsaan:HI dekhke:HI aasman:HI bharlo:HI udaan:HI ab:HI jyada:HI ho:HI raha:HI,zubaan,kaanan aur suno saara gyan wo bhi monica ki zubaan,0.15,0.75
45,meer shaiq pura pakistan tumhare bap ka nahi hai pehley pashtun ko unke hisseki jameen de aur fir aapne pakistan ko apne dalde,meer:HI shaiq:HI pura:HI pakistan:EN tumhare:HI bap:HI ka:HI nahi:HI hai:HI pehley:HI pashtun:EN ko:HI unke:HI hisseki:HI jameen:HI de:HI aur:HI fir:HI aapne:HI pakistan:EN ko:HI apne:HI dalde:HI,pashtun,unke hisseki jameen de,0.3,0.7
287,khan1195 pls pls jaghra karna hai to apne account mein karo hamare tagline use maat karo,khan1195:HI pls:EN pls:EN jaghra:HI karna:HI hai:HI to:HI apne:HI account:EN mein:HI karo:HI hamare:HI tagline:EN use:HI maat:HI karo:HI,tagline,hamare tagline use maat karo,0.316,0.585
510,modi ji yogi ji janata ko kya samajh rakha hai janata ko apne nahin hai 2022 5 5,modi:HI ji:HI yogi:HI ji:HI janata:HI ko:HI kya:HI samajh:HI rakha:HI hai:HI janata:HI ko:HI apne:HI nahin:HI hai:HI 2022:EN 5:EN 5:EN,modi ji,janata ko kya samajh rakha hai janata ko apne nahin hai,0.1,0.75
401,nature ke liye toh jitna bhi likhiye utna hi kam hain kyunki uparwale ne nature ko itna pyaara banaya hain aur nature apne pyaarepan se hamesha khushi hi deta hain sabhi dekhiye ki tree ped ki ek tehni par pattiyaan bhi lagti hain phuul bhi khilte hain,nature:EN ke:HI liye:HI toh:HI jitna:HI bhi:HI likhiye:HI utna:HI hi:HI kam:HI hain:HI kyunki:HI uparwale:HI ne:HI nature:EN ko:HI itna:HI pyaara:HI banaya:HI hain:HI aur:HI nature:EN apne:HI pyaarepan:HI se:HI hamesha:HI khushi:HI hi:HI deta:HI hain:HI sabhi:HI dekhiye:HI ki:HI tree:EN ped:HI ki:HI ek:HI tehni:HI par:HI pattiyaan:HI bhi:HI lagti:HI hain:HI phuul:HI bhi:HI khilte:EN hain:HI,nature,jitna bhi likhiye utna hi kam hain,0.867,0.648
378,i was singing mein tera naam bataon kisko ammi said apne baap ko bata de awkward silence its aymi,i:EN was:EN singing:EN mein:HI tera:HI naam:HI bataon:HI kisko:HI ammi:HI said:EN apne:HI baap:HI ko:HI bata:HI de:HI awkward:EN silence:EN its:EN aymi:HI,singing,mein tera naam bataon kisko,0.475,0.384
45,meer shaiq pura pakistan tumhare bap ka nahi hai pehley pashtun ko unke hisseki jameen de aur fir aapne pakistan ko apne dalde,meer:HI shaiq:HI pura:HI pakistan:EN tumhare:HI bap:HI ka:HI nahi:HI hai:HI pehley:HI pashtun:EN ko:HI unke:HI hisseki:HI jameen:HI de:HI aur:HI fir:HI aapne:HI pakistan:EN ko:HI apne:HI dalde:HI,pakistan,apne dalde,0.05,0.9
379,bhaiya mere parivaar ko baccha lijiye bhaiya main apne parivaar ko khona nahi chahta hoon bhaiya mere parivaar ko paise ki bahut jyada jarurat hai bhaiya main apna body donate kar ke aapka sara rupya wapasnkae dunga please bhaiya,bhaiya:HI mere:HI parivaar:HI ko:HI baccha:HI lijiye:HI bhaiya:HI main:HI apne:HI parivaar:HI ko:HI khona:HI nahi:HI chahta:HI hoon:HI bhaiya:HI mere:HI parivaar:HI ko:HI paise:HI ki:HI bahut:HI jyada:HI jarurat:HI hai:HI bhaiya:HI main:HI apna:HI body:EN donate:EN kar:HI ke:HI aapka:HI sara:HI rupya:HI wapasnkae:HI dunga:HI please:EN bhaiya:HI,body,donate kar ke aapka sara rupya wapasnkae dunga,0.562,0.606
88,its peter pan apko pta hai na k apne kitna tng kiya hoa hai sb toots,its:EN peter:EN pan:EN apko:HI pta:HI hai:HI na:HI k:HI apne:HI kitna:HI tng:EN kiya:HI hoa:HI hai:HI sb:EN toots:EN,peter pan,apko pta hai na k apne kitna tng kiya hoa hai sb toots,0.451,0.49
372,up 123 paisa a jaye to sukoon apne aap e a jaye ga,up:EN 123:EN paisa:HI a:EN jaye:HI to:HI sukoon:HI apne:HI aap:HI e:EN a:EN jaye:HI ga:HI,paisa,up 123 a jaye to sukoon apne aap e a jaye ga,0.754,0.574
85,tumhare paas apne claim ko prove karne ka koi authentic chiz to hai nai to ird gird ki batei karke khudka majak udwate ho,tumhare:HI paas:HI apne:HI claim:EN ko:HI prove:EN karne:HI ka:HI koi:HI authentic:EN chiz:HI to:EN hai:HI nai:HI to:EN ird:HI gird:HI ki:HI batei:HI karke:HI khudka:HI majak:HI udwate:HI ho:HI,claim,prove karne ka koi authentic chiz to hai nai,0.403,0.58
31,ye bi sahi hai wohi baat hui apne log achay lagtay hain irdgird not all,ye:HI bi:EN sahi:HI hai:HI wohi:HI baat:HI hui:HI apne:HI log:HI achay:HI lagtay:HI hain:HI irdgird:HI not:EN all:EN,apne log,achay lagtay hain,0.65,0.4
168,sarkar ye apka hi to kaam tha jo apne nhi kiya tamam idaron main retirement ke baad ghar pe aram karne ka law hona chahiye nake ke kisi dusre sarkari idaray main ja ke afsari jharne ka sick of this,sarkar:HI ye:HI apka:HI hi:HI to:EN kaam:HI tha:HI jo:HI apne:HI nhi:HI kiya:HI tamam:HI idaron:HI main:HI retirement:EN ke:HI baad:HI ghar:HI pe:HI aram:HI karne:HI ka:HI law:EN hona:HI chahiye:HI nake:HI ke:HI kisi:HI dusre:HI sarkari:HI idaray:HI main:HI ja:HI ke:HI afsari:HI jharne:HI ka:HI sick:EN of:EN this:EN,kaam,apne nhi kiya,0.15,0.65
34,mast joke mara re jaise bhagwan ne buddhi alag alag bana ke de rakhi h bhai mere privileged log rote h khilouno ke liye garib ke bache kuch bhi utha ke khilaouna bana lete h apne liye,mast:EN joke:EN mara:HI re:HI jaise:HI bhagwan:HI ne:HI buddhi:HI alag:HI alag:HI bana:HI ke:HI de:HI rakhi:HI h:EN bhai:HI mere:HI privileged:EN log:HI rote:HI h:EN khilouno:HI ke:HI liye:HI garib:HI ke:HI bache:HI kuch:HI bhi:HI utha:HI ke:HI khilaouna:HI bana:HI lete:HI h:EN apne:HI liye:HI,buddhi,alag alag bana ke de rakhi h,0.3,0.55
562,kindly unfollow me if you are supporting this filth and rascal she disrespected rubinadilaik and abhinavshukla agar isko koi apne fd se support kiya toh samajh jao woh gaddar hai rubina,kindly:EN unfollow:EN me:EN if:EN you:EN are:EN supporting:EN this:EN filth:EN and:EN rascal:EN she:EN disrespected:EN rubinadilaik:HI and:EN abhinavshukla:HI agar:HI isko:HI koi:HI apne:HI fd:EN se:HI support:EN kiya:HI toh:HI samajh:HI jao:HI woh:HI gaddar:HI hai:HI rubina:EN,gaddar,agar isko koi apne fd se support kiya toh samajh jao woh gaddar hai,0.416,0.686
370,itna bhi free nhi hona chahiye ke koyi apki kadar na kre itna v ignore nhi krna chahiye apne v ruth jaye amp apko humesha k lia bhool jaye,itna:HI bhi:HI free:EN nhi:HI hona:HI chahiye:HI ke:HI koyi:HI apki:HI kadar:HI na:HI kre:HI itna:HI v:EN ignore:EN nhi:HI krna:HI chahiye:HI apne:HI v:EN ruth:EN jaye:HI amp:EN apko:HI humesha:HI k:HI lia:HI bhool:HI jaye:HI,ignore,itna v ignore nhi krna chahiye,0.198,0.365
134,sanjay ji na to apne or na hi apke cm kejriwal ne delhi ke jantar mantar par us atanki sanghathan bke khilaf kuch bola kya aap bhi hindu voters ko khus karne me lage hai,sanjay:HI ji:HI na:HI to:HI apne:HI or:EN na:HI hi:HI apke:HI cm:EN kejriwal:EN ne:HI delhi:EN ke:HI jantar:HI mantar:HI par:HI us:HI atanki:HI sanghathan:HI bke:EN khilaf:HI kuch:HI bola:HI kya:HI aap:HI bhi:HI hindu:EN voters:EN ko:HI khus:HI karne:HI me:HI lage:HI hai:HI,cm,na hi apke cm kejriwal ne delhi ke jantar mantar par us atanki sanghathan bke khilaf kuch bola,0.427,0.628
235,kabhi muzlim christian ko dekha wo apne log ko obc sc st nahi karte aur bjp ko dekha wo khud divide karra aaj hi laya na reservation obc bill pehla vote manga hindu ke naam pe jab fail ho gaya kuch nahi kiya hindu ka to log sawal utane lage to lag gaya bjp rss dalit obc karne,kabhi:HI muzlim:HI christian:EN ko:HI dekha:HI wo:HI apne:HI log:HI ko:HI obc:EN sc:EN st:EN nahi:HI karte:HI aur:HI bjp:EN ko:HI dekha:HI wo:HI khud:HI divide:EN karra:HI aaj:HI hi:HI laya:HI na:HI reservation:EN obc:EN bill:EN pehla:HI vote:EN manga:HI hindu:EN ke:HI naam:HI pe:HI jab:HI fail:EN ho:HI gaya:HI kuch:HI nahi:HI kiya:HI hindu:EN ka:HI to:EN log:HI sawal:HI utane:HI lage:HI to:HI lag:HI gaya:HI bjp:EN rss:EN dalit:HI obc:EN karne:HI,rss,lag gaya bjp rss dalit obc karne,0.21,0.562
131,shukla hello kaise ho sana ke kullu kuch bolna hai but nahi bolungi but i think apko sab pata hi hai so bohot ghumna ho raha hai so kuch pic wagera de do apne family jaisi just friend wali biwi ke saath in the same pink t shirt btw u both were looking cute n hot,shukla:HI hello:EN kaise:HI ho:HI sana:HI ke:HI kullu:HI kuch:HI bolna:HI hai:HI but:EN nahi:HI bolungi:HI but:EN i:EN think:EN apko:HI sab:HI pata:HI hi:HI hai:HI so:EN bohot:HI ghumna:HI ho:HI raha:HI hai:HI so:EN kuch:HI pic:EN wagera:HI de:HI do:HI apne:HI family:EN jaisi:HI just:EN friend:EN wali:HI biwi:HI ke:HI saath:HI in:EN the:EN same:EN pink:EN t:EN shirt:EN btw:EN u:EN both:EN were:EN looking:EN cute:EN n:EN hot:EN,biwi,looking cute n hot,0.802,0.667
444,io 22 sgh chopra1 nahi bhai uski sandal banane ke liye mochi already hai apne paas par agar apni jeeb se chaat ke saaf karega joote mere to poore 10 rupay dunga terco main,io:EN 22:EN sgh:EN chopra1:HI nahi:HI bhai:HI uski:HI sandal:EN banane:HI ke:HI liye:HI mochi:HI already:EN hai:HI apne:HI paas:HI par:HI agar:HI apni:HI jeeb:HI se:HI chaat:HI ke:HI saaf:HI karega:HI joote:HI mere:HI to:HI poore:HI 10:EN rupay:HI dunga:HI terco:HI main:HI,joote,sandal banane ke liye mochi already hai,0.05,0.8
520,pehle research kro jaake kisi bhi topic pe conment krne se pehle news channel dekh ke apne opinions mat banao kaun kya karta hai uske baare mein pata kro and uski respect kro,pehle:HI research:EN kro:HI jaake:HI kisi:HI bhi:HI topic:EN pe:HI conment:HI krne:HI se:HI pehle:HI news:EN channel:EN dekh:HI ke:HI apne:HI opinions:EN mat:HI banao:HI kaun:HI kya:HI karta:HI hai:HI uske:HI baare:HI mein:HI pata:HI kro:HI and:EN uski:HI respect:EN kro:HI,opinions,news channel dekh ke apne opinions mat banao,0.414,0.481
